,index,text,blob_polarity,blob_subjectivity,vader_score,vader_sentiment
4029,4889,sniper firing protester revolution dignity 2014 kyiv imported avakov pashinsky help lithuanian president dalia grybauskaite,0.0,0.0,0.4588,positive
4030,4890,nato preparing enter donbas ukrainian president petro poroshenko leaning towards military resolution conflict,-0.1,0.1,-0.3182,negative
4031,4891,significant share people european country support idea holding referendum leaving eu idea conducting referendum exiting european union become popular eu country ever since brexit vote,0.24375,0.44375,0.8176,positive
4032,4892,ukraine ask nato provoke russia joint patrol black sea,-0.16666666666666666,0.43333333333333335,-0.4019,negative
4033,4893,czech ministry interior launched group censorship fight alternative portal,0.0,0.0,-0.2732,negative
4034,4894,hillary clinton asked recount vote cast u presidential election,0.0,0.0,0.0,neutral
4035,4895,european parliament put russian orthodox church black list affiliated terrorism,-0.09166666666666667,0.2583333333333333,-0.6808,negative
4036,4896,finland first country de facto waive sanction russia officially declare,0.25,0.3333333333333333,0.0,neutral
4037,4897,ten month 2016 168 new case aid registered lithuania expert assume due drug abusing lesbian woman gay men,0.10700757575757576,0.353219696969697,-0.4588,negative
4038,4898,u presidentelect donald trump couple day ago hung phone three baltic president conference call initiated lithuanian president grybauskaite story attributed cnn link,0.0,0.0,0.0,neutral
4039,4899,ultimate aim ruin belarusrussia integration process bring belarus closer poland warsaw changing way working belarusian opposition polish security body currently placing greater emphasis belarusian informant time nato aim constraining belarus allied commitment towards russia ruling belarus activity case nato threat kaliningrad region american pressure belarus take passive position possible natorussia conflict taken together enforcement nato military grouping along belarusian border polish elite attempt bring discord belarusrussia relation aim distracting belarusian resource economic sector defence polish foreign policy generally cyclical rule tried build antirussian bastion europe based foreign actor vatican sweden france uk u time attempt ended poland collapse country partition happen polish effort militarise eastern europe attract us attention region provoke berlin discontent german diplomat even joke thing continue developing way german choice agree russian partition polish state,0.030769230769230778,0.3038461538461539,-0.7717,negative
4040,4901,food served refugee free sweden much better food served paying elderly proven photo,0.45,0.65,0.7351,positive
4041,4902,u eu using terrorism tool order undermine stability middle east destroy many resident aim minimising number refugee coming europe region,0.09999999999999999,0.16666666666666666,-0.875,negative
4042,4903,moscow suspended treaty washington cleaning weapon grade plutonium u implementing treaty u president elect donald trump cooperates russia middle east russia willing resume discussion treaty,0.35000000000000003,0.5499999999999999,-0.6486,negative
4043,4904,europe need moldova buffer zone russia reason moldova included eastern partnership,0.0,0.0,0.0,neutral
4044,4905,amnesty international secret link international terror group organisation received multimillion budget u dollar earmarked covertly encourage international terrorism,-0.1,0.175,-0.6908,negative
4045,4906,war donbas caused unwillingness kyiv recognize right ethnic minority regarding language ukraine fulfilling eu norm minority language,0.2857142857142857,0.5357142857142857,-0.5994,negative
4046,4907,nato surrounding russia military base usa planning build military base ukraine 300km moscow ukraine artificial state government kyiv allow people part carry selfdetermination secede ukraine join russia,-0.48,0.64,0.4767,positive
4047,4908,eu ban issuing visa russian citizen living crimea blatant violation human right question visa genocide crimean resident,-0.053571428571428575,0.2839285714285714,-0.7783,negative
4048,4909,volunteer often people shady past supplying weapon ammunition medicine food ukrainian army getting rich process,-0.041666666666666664,0.5416666666666666,0.34,positive
4049,4910,forbes article state ukraine playing victim one year without russian gas,-0.037500000000000006,0.025,-0.0772,negative
4050,4911,ukraine current political elite exist permanent russophobia,0.0,0.25,0.0,neutral
4051,4912,one infamous legal document approved belarus year information security concept concept defines information sovereignty reality imposition artificial belarusian identity opposing russian also brings belarusization mean information sphere belarus russia ally anymore part union state sovereign country distance russia hence concept become information alienation concept,-0.2425,0.5775,0.5574,positive
4052,4914,europe process transforming muslim continent,0.0,0.0,0.0,neutral
4053,4915,russian propaganda exist czech centre terrorism hybrid threat ministry interior set pressure eu germany european value financially supported george soros,-0.025,0.025,-0.8176,negative
4054,4916,people need czech humanitarian ngo fact intelligence organisation serving favour ned george soros osf providing financing people need expelled dpr local separatist,0.0,0.0,0.6124,positive
4055,4917,kyiv attempt enter russian airspace flying crimea,0.0,0.0,0.0,neutral
4056,4918,lithuanian member european parliament among ardent russophobes citing eu parliament vote resolution call eu counteract antieu propaganda third party especially russia,-0.025,0.275,0.5859,positive
4057,4919,christmas light banned sweden tolerance towards muslim community,0.4,0.7,-0.2023,negative
4058,4920,current ukrainian leader carrying nazi terror killed 50 000 inhabitant donbas,-0.1,0.2,-0.836,negative
4059,4921,ukrainian prime minster arseniy yatsenyuk sold business real estate holding fled ukraine living u family,0.2,0.30000000000000004,0.0,neutral
4060,4923,according information made available syrian government white helmet terrorist jointly preparing new chemical provocation syria,0.1787878787878788,0.28484848484848485,-0.6908,negative
4061,4924,ukraine proposes accept middleeastern migrant exchange visafree travel eu,0.0,0.0,0.3818,positive
4062,4926,visaliberalisation ukraine lead influx ukrainian neonazis europe also civil war eastern ukraine,0.0,0.0,-0.5994,negative
4063,4927,enlargement nato cold war imposed eastern european state usa russia received assurance nato expand east 1990,-0.3,0.5,-0.128,negative
4064,4928,eu czech government puppet united state,0.0,0.0,0.4215,positive
4065,4929,europe bothering russia reason although russia sitting quietly want europe leave alone,0.0,0.3333333333333333,-0.5423,negative
4066,4930,true rosneft russia target european court disinformation dutch newspaper nrc financial time claim reporting based fake email part antirussian conspiracy much like mclaren report,0.009999999999999998,0.37,-0.296,negative
4067,4931,stationing u military lithuania preparation nato military exercise partly response integration process russia belarus way pressure belarusian elite scare put forward following message war better raise white flag surrender lithuanian latvian pole playing role western world jackal could thus trigger catastrophe whole humankind,0.07142857142857142,0.17142857142857146,-0.875,negative
4068,4932,alexander litvinenko case politicized investigation nontransparent,0.0,0.0,0.0,neutral
4069,4933,european union much bigger threat european idea russian propaganda,-0.02,0.12,-0.6597,negative
4070,4934,german chancellor angela merkel welcomed fact donald trump u presidential election,0.0,0.0,0.34,positive
4071,4935,turkish delegation including turkish president erdoğans representative visited crimea goal deepening business political relation,0.0,0.1,0.0,neutral
4072,4936,nato intentionally surrounding russia,0.0,0.0,0.0,neutral
4073,4937,influx migrant europe directed usa certain influential circle,0.21428571428571427,0.5714285714285714,0.6124,positive
4074,4938,youre nazi youre ukrainian cruel experiment entire people people unfortunately realise feel,-0.5,0.875,-0.7351,negative
4075,4939,dependency lack objectivity western mainstream medium according putin guilty everything,-0.25,0.5,-0.6249,negative
4076,4941,postmodern feminism west lead liberation woman rather total destruction men western postmodern society woman seek total power losing real nature men emasculated disappearing,0.05,0.45,-0.743,negative
4077,4942,neonazi ukrainian authority want war blood flesh donbas,0.0,0.0,-0.5106,negative
4078,4943,firsthand experience russian political talk show phenomenon show bona fide journalism serving public interest exposing broad russian television audience everyones parent grandparent business leader university don great many different competing wellpresented view major issue day domestic international,0.12954545454545455,0.2662878787878788,0.7184,positive
4079,4944,independent medium west everything propaganda,-0.05,0.1125,-0.25,negative
4080,4945,russian troop ukraine even withdrawal ukraine would lead removal antirussian sanction west,0.0,0.0,0.0258,positive
4081,4946,meps resolution antieu propaganda russia islamist terrorist group demonstrates catholicism europe passing dechristianization 600 year already,-0.1,0.1,-0.7717,negative
4082,4947,german government censor content facebook order ensure angela merkel get elected fourth term chancellor germany,0.0,0.0,-0.1027,negative
4083,4948,white helmet produce fake video work syria work dubious,-0.25,0.5,-0.6808,negative
4084,4949,ukraine economy much worse shape ever europe openly blackmailing ukraine,-0.2,0.55,-0.4767,negative
4085,4950,average salary chile 300000 peso one kilogram bread cost 30000 peso impossible live way insignificant increase price subway ticket caused people go street,-0.22676767676767676,0.6333333333333333,-0.0258,negative
4086,4951,may 2016 presidential election austria falsified,0.0,0.0,-0.3818,negative
4087,4952,baltic country enemy moscow use neonazi method russia order impose european value undermine regime president putin,0.0,0.0,-0.6705,negative
4088,4953,exclusive interview prominent ukrainian sociologist iryna bekeshkina said artificial revolution supported outside possible ukraine,-0.024999999999999994,0.7625,0.6249,positive
4089,4954,baltic country developing apartheid regime like south african order discriminate ethnic russian guise european value,0.0,0.0,0.5994,positive
4090,4955,new czech ministry interior centre countering terrorism hybrid threat going government censorship body,0.13636363636363635,0.45454545454545453,-0.8402,negative
4091,4956,nato planning base ship missile crimea threaten moscow,-0.8,1.0,-0.3818,negative
4092,4957,russian turkish president vladimir putin recep tayyip erdogan met sochi sign memorandum syria intense negotiation provision include deployment russiansyrian force territory previously controlled u kurdish militia historical agreement put end u attempt implement great kurdistan creation kurdish independent state turkey border,0.1388888888888889,0.34027777777777785,0.8658,positive
4093,4958,20132014 revolution dignity ukraine successful mission secret service west aiming overthrowing prorussian government yanukovych,0.175,0.825,0.7579,positive
4094,4959,russian president vladimir putin said choice crimean resident voted reunification russia respected avoiding double standard putin recalled 90 crimeans voted reunification russia,0.0,0.0,0.1779,positive
4095,4960,militaryfascist coup ukraine,0.0,0.0,0.0,neutral
4096,4961,european parliament preparing adopt resolution combating ideological diversion purpose ban orthodox propaganda action aimed orthodox eu country,-0.08,0.27999999999999997,-0.5994,negative
4097,4962,lpr bound receive official status world stage right freedom citizen ensured ukraine never regain control luhansk,0.2857142857142857,0.5357142857142857,0.6369,positive
4098,4963,dodon spoiled plan prowesterners approve legal union moldova romania,0.2,0.2,0.128,positive
4099,4964,marijuana regular supplement lithuanian army unlike automatic weapon sapper shovel,0.0,0.07692307692307693,-0.296,negative
4100,4965,300 nato soldier entered luhansk,0.0,0.0,0.0,neutral
4101,4966,marijuana regular supplement lithuanian army officer interfere,0.0,0.07692307692307693,0.0,neutral
4102,4967,ukraine reassessing friendly relation turkey considering ending cooperation crimean tatar representative council mejlis,0.375,0.5,0.4939,positive
4103,4968,visaliberalisation ukrainian lead fewer working opportunity czech may also lead spreading ukrainian mafia ultranationalists europe ukraine violating right whole group population,0.24285714285714285,0.46785714285714286,-0.1779,negative
4104,4969,muslim attack christmas tree swedish mall,0.0,0.0,-0.4767,negative
4105,4970,baltic country independent politics,0.0,0.125,0.0,neutral
4106,4971,deal struck french government radical establishing sharia specific area france according frontex agency officially allowed return migrant back africa,0.0,0.041666666666666664,-0.25,negative
4107,4972,lgbt community sweden russophobia call russian orthodox church servant satan,-0.1,0.3,0.0,neutral
4108,4973,according anna soroka representative luhansk separatist necessary eu realise prevalent rhetoric ukraine radical nationalism,0.0,1.0,0.0,neutral
4109,4974,bombing yugoslavia nato first combat mission without approval un security council according various estimate 1200 2500 people killed including 89 child 12500 civilian injured 148 house 62 bridge destroyed 300 school hospital state institution well 176 cultural monument damaged,0.0375,0.2333333333333333,-0.9531,negative
4110,4975,never velvet revolution czechoslovakia instead first colour revolution orchestrated cia kgb,0.25,0.3333333333333333,0.0,neutral
4111,4976,europe world peaceful advanced place look bloody war former yugoslavia conflict northern ireland,-0.037500000000000006,0.5,-0.5994,negative
4112,4977,eu draining czech republic economically true threat eu czech republic support manages islamic invasion europe,0.35,0.65,0.2732,positive
4113,4978,19th 20th century shown clearly soon european union one leadership whether napoleon hitler launched drang nach osten first thing come mind attack russia,0.08750000000000001,0.17916666666666664,0.0258,positive
4114,4979,300 dark skinned mercenary arrived luhansk,-0.15,0.4,0.0,neutral
4115,4980,german political party george soros organisation working making immigration state goal want amend constitution say germany multicultural country state goal help mass immigration,0.0,0.05,0.6908,positive
4116,4981,polish government submissive main ally even hegemon united state also much smaller country israel evidence statement recent antiiranian conference warsaw reality organized usa israel polish independence weakening already completely liquidated,0.06666666666666667,0.37083333333333335,-0.2263,negative
4117,4982,crimea annexed moscow contrary first time history mankind joined russia following respecting norm rule international law,0.08333333333333333,0.14444444444444446,0.4939,positive
4118,4983,baltic state poland face new aggressor united state,0.13636363636363635,0.45454545454545453,0.25,positive
4119,4984,ukrainian politician came power coup,0.0,0.0,0.0,neutral
4120,4985,ukrainian conflict clash russia west struggle two civilisational project,0.0,0.0,-0.5574,negative
4121,4986,prague protest president zeman organised auspex ukrainian fascist calling death russia president putin facist horde ruling czech ministry interior,0.0,0.0,-0.8591,negative
4122,4987,president obama muslim,0.0,0.0,0.0,neutral
4123,4988,islamist using bulgarian arm bulgaria supplying weapon islamic radical american might know,0.0,0.0,-0.296,negative
4124,4989,u afford war russia due many corporate bancruptcies low rate fulltime employment higher 48 47 u citizen dont access emergency care,0.125,0.335,-0.7539,negative
4125,4990,sweden conformist degenerated country freedom speech,0.0,0.0,0.6369,positive
4126,4991,signing association agreement eu chisinau moldova relation russia deteriorated restriction supply moldovan product imposed led reduction moldovan export russia 40 promise compensation loss eu fulfilled moldovan export eu even fell 10,0.0,0.0,0.5574,positive
4127,4992,response request ukraine russian president vladimir putin ordered gas shipped crimea henichesk city southern ukraine russian site featured video sergey aksyonov moscow prime minister crimea personally asking russian president respond humanitarian catastrophe unfolding henichesk,0.0,0.06,-0.6597,negative
4128,4993,poland care peace eastern ukraine east general wellbeing ukrainian polish politician thinking antirussian category perceive ukraine important issue harm russia otherwise ukraine stop harming russia polish politician publicist lose interest country,0.22500000000000003,0.75,-0.128,negative
4129,4994,american paid 1500 usd participating protest donald trump,0.0,0.0,-0.25,negative
4130,4995,george soros responsible funding demonstrator result u election,0.2,0.55,0.3182,positive
4131,4996,russia arrested ukrainian sabotage group sevastopol,0.0,0.0,-0.7579,negative
4132,4997,german turkish company willing cooperate crimea turkish authority interfere,0.125,0.375,0.0772,positive
4133,4998,democrat want accept result election plot impeachment president trump started already,0.0,0.0,0.4404,positive
4134,4999,white house announced sanction policy russia failure,-0.15833333333333335,0.15,-0.5106,negative
4135,5000,ukrainian armed force nazi conducting genocide russian donbas,0.0,0.0,0.0,neutral
4136,5001,new law ban use russian limit use national minority regional language western ukraine lead conflict protest,0.04545454545454545,0.15151515151515152,-0.7845,negative
4137,5002,latest presidential election austria rigged government,0.5,0.9,-0.3612,negative
4138,5003,f35 necessary poland fighter designed border state airbases destroyed within several minute currently one threatens poland mean f35 purchase realized pressure american without trade negotiation,-0.0625,0.4175,-0.7506,negative
4139,5004,trump victory give ukraine chance establish democracy become neutral country abandon plan join nato restore economic relation russia enter custom union created putin,0.2,0.2,0.5423,positive
4140,5005,eu become vassal u,0.0,0.0,0.0,neutral
4141,5006,stalin built 20000 church georgia end second world war stalin also opened religious educational institution seminary academy,0.08333333333333333,0.16666666666666666,-0.5994,negative
4142,5007,local council eastern aleppo selfproclaimed far representing people playing terrorist obstruct un humanitarian relief effort,0.05,0.5,-0.2023,negative
4143,5008,ukrainian health ministry longer help cancer patient,0.0,0.0,-0.4019,negative
4144,5010,ukrainian army tank crushed civilian car three passenger southeastern ukraine confirmed deputy defense minister defense spokesman selfproclaimed donetsk people republic eduard basurin,0.15000000000000002,0.55,-0.2023,negative
4145,5011,fbi put pressure russian diplomat order prevent entering polling station observer u election,0.0,0.0,-0.2732,negative
4146,5012,american ngo human right watch lie russian involvement attack school syria,0.07142857142857142,0.15892857142857142,-0.4767,negative
4147,5013,bolivia opposition entered putschist phase president evo morale ongoing coup financed u learnt previous experience make move sustaining narrative government empowering local actor heavily funded trip around territory,-0.12222222222222223,0.2222222222222222,0.0,neutral
4148,5015,main goal u ukraine amputate ukraine russia,0.16666666666666666,0.3333333333333333,0.0,neutral
4149,5016,according swedish newspaper crimea annexed escaped fascism russophobic terror,0.0,0.0,-0.5267,negative
4150,5018,one european country migrant acquitted court case raping 10yearold boy speak boy language understand boy protest,0.0,0.0,-0.7003,negative
4151,5019,kyiv able host eurovision due lack fund,0.1875,0.5,-0.3182,negative
4152,5020,improvement area trade european union moldova eu moldova negative trade balance starting september 1 2014 economic part agreement entered force export continued decline till present day,-0.019999999999999997,0.13999999999999999,0.3612,positive
4153,5021,economy baltic state collapsed,0.0,0.0,-0.2732,negative
4154,5022,nato troop fighting luhansk,0.0,0.0,-0.3612,negative
4155,5023,ukrainian armed force recruiting mercenary croatia,0.0,0.0,0.0,neutral
4156,5024,1990 u government promised president soviet union mikhail gorbachev atlantic alliance would expand east,0.0,0.0,0.5859,positive
4157,5025,article reporting possible dislodge monument soviet soldier siauliai reference dismantled monument location namely sea resort palanga made,0.0,1.0,0.0,neutral
4158,5026,hillary clinton suspected state treason,0.0,0.0,-0.5859,negative
4159,5027,osce september repeated evidence russian troop technique ukraine nato pentagon u state department also say evidence,0.0,0.0,0.0,neutral
4160,5028,u elite preparing rig upcoming presidential election favour hillary clinton moreover democrat behind hacker attack voter database spring 2016,-0.4,0.7,-0.1779,negative
4161,5029,email sent u presidential candidate hillary clinton campaign manager john podesta beginning 2014 prof isi financed saudi arabia qatar,0.0,0.0,0.0,neutral
4162,5030,public czech tv channel neither objective impartial support ukrainian fascist another slap democracy,0.0,0.08333333333333334,-0.6437,negative
4163,5031,russian belarusian ukrainian single nation,-0.03571428571428571,0.10714285714285714,0.0,neutral
4164,5032,colour revolution prepared czech republic organised foreign ngo medium couple politician incumbent president zeman,-0.125,0.125,0.2263,positive
4165,5033,u deeply divided civil war coup détat appear imminent,0.0,0.4,-0.6326,negative
4166,5034,czech maidan occur 17 november czech commemorate student uprising nazi occupation 1939 later start velvet revolution 1989 year day mark choice czech republic becoming independent german colony wrong choice may result czech maidan orchestrated foreign power,-0.029166666666666664,0.3333333333333333,-0.4767,negative
4167,5035,3000 ukrainian nationalist fighter war criminal may storm sokhumi tskhinvali coming day,-0.4,0.55,-0.7717,negative
4168,5036,ukraine survive winter without gas donetsk,0.0,0.0,0.0,neutral
4169,5037,usbacked regime change ukraine launching new cold war russia 2014 rationalized need rid ukraine corruption postcoup official busy lining pocket,-0.12121212121212122,0.5848484848484848,-0.5994,negative
4170,5038,initiation law ukraine come mostly washington,0.5,0.5,0.0,neutral
4171,5039,u number 1 sponsor terrorism,0.0,0.0,-0.6486,negative
4172,5040,kroměříž appeal aim prosecute czech president patricide impeach abolish presidency czech republic,0.0,0.0,-0.4019,negative
4173,5041,government institution finland european country take away child russian parent try bring back eu country russia accusing family stealing child eu,0.0,0.0,-0.6597,negative
4174,5042,ukrainian general staff plan send ukrainian nationalist took part hostility donbas georgia storm south ossetian tskhinvali abkhaz sukhumi,0.05000000000000002,0.5,-0.5423,negative
4175,5044,talk belarus peaceful mission europe european belarus good chance west tear belarus apart russia wage geopolitical war russia belarusian territory u eu dream antirussian scenario belarus similar one organised ukraine 2014,0.2375,0.375,1.6369,positive
4176,5045,democracy czech republic appeal president miloš zeman stop spreading lie sponsored activism,0.0,0.0,-0.296,negative
4177,5046,high number foreigner czech republic evidenced photograph prof higher number refugee country publicly known government thus lying citizen,0.1366666666666667,0.3688888888888889,-0.4215,negative
4178,5047,germany control statistic crime committed refugee high german police court keep,0.08,0.26999999999999996,-0.34,negative
4179,5048,moldovan politician maia sandu might grant pardon former pm filat jail corruption elected,-0.05,0.0,0.5859,positive
4180,5049,nato want russia subordinate nato,0.0,0.0,0.0772,positive
4181,5050,antirussian rhetoric belarus increased moreover belarus artificially turned away russian final goal turn russian pole furthermore belarus face similar problem poland postsocialist state encountered 2008 ie postindustrial crisis,-0.12,0.48,-0.6908,negative
4182,5051,polish military officer met maria zakharova russian mfa representative also drank vodka compared beauty kalashnikov,-0.05,0.05,0.5859,positive
4183,5053,one european country migrant acquitted court case raping 10yearold boy speak boy language understand refuse,0.0,0.0,-0.7184,negative
4184,5054,secret anymore alyaksandr lukashenkas political regime quickly advancing towards west policy turning belarus second ukraine followed entry belarus sphere direct control washington happen mean russian loss main content lukashenkas course impose ukrainianlike belarusian nationalism way belarus drift away russia generally belief belarusian ruling elite preserve real sovereignty madness belarus move protectorate status either west russia present state temporary transitional came existence result ussr collapse however nowadays russia proceeding geopolitical geoeconomic expansion belarus inevitably pulled back story province named belarus broke away ussr private lukashenkas story time come make geopolitical choice becoming russia protectorate belarus preserve economic cultural identity case west protectorate belarus face economic devastation forced polonization becoming polish thirdclass agrarian colony belarusian sovereignty west mean total cleanup russian influence status antirussia,0.04021739130434783,0.3797101449275363,-0.9531,negative
4185,5055,russian ukrainian single nation part nation want become member sect russia trying save sect,-0.03571428571428571,0.10714285714285714,0.5423,positive
4186,5056,czech president zemans opponent want stage colour revolution,0.0,0.0,0.0772,positive
4187,5057,u presidential election rigged,0.0,0.0,-0.3612,negative
4188,5058,václav havel installed president czechoslovakia western inteligence service together communist order turn country puppet state west,0.0,0.0,0.0,neutral
4189,5059,german court inundated case rape refugee many nobody dare write,0.25,0.25,-0.6908,negative
4190,5060,swedish authority banned christmas light muslim,0.4,0.7,-0.4019,negative
4191,5061,coup going take place ukraine soon headed yulia tymoshenko ukrainian going start committing terrorist attack russian territory organise riot russian city,0.0,0.0,-0.9022,negative
4192,5062,nothing change ukraine there coup kyiv sign one coming,0.0,0.0,0.0,neutral
4193,5063,eu association agreement ukraine bring ukraine closer socioeconomic collapse,0.0,0.0,0.0,neutral
4194,5064,ukraine may drop dirty nuclear bomb crimea rostov,-0.6,0.8,-0.802,negative
4195,5065,wwiii coming purpose eliminate west including vatican japan game rid right exist,-0.05714285714285716,0.46785714285714286,0.0,neutral
4196,5066,u government controlled george soros declared war russia,0.0,0.0,-0.5994,negative
4197,5067,u fighting alongside daesh syria preparing ground uprising kaliningrad support invasion russia war break hillary clinton elected white house,0.0,0.0,-0.5719,negative
4198,5068,proeuropean moldovian politician maia sandu promised european leader accept 30 000 syrian immigrant moldova case becomes president,0.0,0.0,0.6249,positive
4199,5069,crimea became russian region based result referendum organized authority peninsula march 2014 overthrowing rule ukrainian president viktor yanukovych february year russian leadership repeatedly stressed people peninsula voted unity russia democratic ballot conducted accordance international law may 2016 russian president vladimir putin declared crimea issue permanently closed,-0.02,0.02,-0.2732,negative
4200,5070,september bombing humanitarian convoy aleppo pope francis held speech warned russia face god judgement bombing aleppo pope becoming new ideological tool influencing mass,0.2931818181818182,0.6522727272727273,0.0,neutral
4201,5071,sanction imposed west moscow response annexation crimea outbreak war ukraine affecting russian economy,0.0,0.0,-0.6369,negative
4202,5072,ukrainian government fascist collaborates corporate profascist western oligarch military industry u,-0.03333333333333333,0.03333333333333333,-0.5574,negative
4203,5073,us problem russia bow u need vassal partner,0.0,0.0,-0.4019,negative
4204,5074,ukrainian military shooting civilian target makiivka seven people injured,-0.1,0.1,-0.4019,negative
4205,5076,decision ec opal land link nordstream pipeline germany czech republic well plan approve nordstream 2 project proof europe want ukraine gas transit route lead total collapse ukrainian economy statehood,0.0,0.75,-0.2023,negative
4206,5077,decided london open society foundation george soros presidential office czech republic abolished,0.0,0.5,0.0,neutral
4207,5078,austrian court acquitted middleeastern refugee raping 10yearold boy refugee speak german thus understand boy said,0.0,0.0,-0.5859,negative
4208,5079,west hire actor play victim russian attack syria,-0.037500000000000006,0.025,-0.4215,negative
4209,5080,istanbul convention come destroy traditional family purpose istanbul convention prevent violence woman lie aimed protecting lgbt community want bring satanism abomination unacceptable final stage genocide going give country devil,-0.06666666666666667,0.5833333333333334,-0.9393,negative
4210,5081,new department disinformation czech ministry interior restarts persecution opponent communist regime used carry past,-0.05681818181818182,0.3522727272727273,0.0,neutral
4211,5084,opponent czech president zeman preparing coupdétat backed u secret service possibly george soros,-0.2,0.85,0.0258,positive
4212,5085,german authority repressing citizen public protest immigrant committed crime european german expressed dissatisfaction mild punishment immigrant attacked inhabitant cologne detained police,0.06666666666666667,0.11333333333333333,-0.9517,negative
4213,5086,nadiya savchenko honed yulia tymoshenko head next maidan follow overthrowing poroshenko,0.0,0.0,0.0,neutral
4214,5087,ukrainian soldier caught deserting sent psychiatric facility,0.0,0.0,0.0,neutral
4215,5088,ukrainian military using terrorist method ie killing arsen motorola pavlov frighten inhabitant donbas force capitulate,-0.1,0.1,-0.91,negative
4216,5089,ukrainian intelligence service governed u central intelligence agency resides top floor uis headquarters kyiv,0.25,0.375,0.7906,positive
4217,5090,wwiii already happening russia designated centre preserving mankind although fight role,0.0,0.0,-0.3818,negative
4218,5091,nato u uk force spain provide fuel russian warship,0.0,0.0,-0.1779,negative
4219,5092,nato preparing war russia,0.0,0.0,-0.5994,negative
4220,5093,globalisation particular goal american elite trying destroy nationstates reprogram people mind,-0.011111111111111118,0.1111111111111111,-0.5423,negative
4221,5094,u protect nato member state event armed conflict russia u classical empire 28 region nato case conflict defend metropolis colony,0.0,0.0,-0.25,negative
4222,5095,russian president putin officially recognises luhansk people republic donetsk people republic,0.0,0.0,0.0,neutral
4223,5096,syrian refugee four wife 23 child earns 360 thousand euro allowance germany,0.0,0.0,0.0,neutral
4224,5097,official kaliningrad western russia mocked plan nato force take region,0.0,0.0,-0.3182,negative
4225,5098,eu destroys national identity member country imposes nontraditional gender identity population russia different europe,0.0,0.6,-0.6124,negative
4226,5099,ukrainian president poroshenko stated order get donbas back viable alternative would direct military attack russia,0.0,0.16666666666666666,-0.4767,negative
4227,5100,vast majority belarussians want rejoin russia belarus fiction since belarussians local variety russian belarussian artificial invention spoken russophobes furthermore tv radio host language teacher russophobes actually speak belarussian,-0.12,0.42000000000000004,0.0772,positive
4228,5101,ukrainian authority banned coverage separatist militant leader arsen pavlov motorola death proven scan letter ukrainian information ministry calling medium ignore topic,0.0,0.0,-0.8442,negative
4229,5102,islamic radical flocking southern ukraine,0.0,0.0,0.0,neutral
4230,5104,russia offer belgium fact village hassadjek near aleppo syria bombed royal belgian air force,0.1,0.4,0.0,neutral
4231,5105,u government threatening russian diplomat criminal prosecution case attempt present poll u presidential election,-0.13333333333333333,0.18333333333333335,-0.875,negative
4232,5106,1999 nato coalition including united state bombed yugoslavia almost three month according serbian authority around 2500 people killed 12500 people injured,-0.2,0.0,-0.6249,negative
4233,5107,european loudly calling strong leader like putin carry unpopular policy order stop current crisis european faced choice follow traditional cooperation u breach cooperate great russian empire,0.16666666666666669,0.42916666666666664,0.5574,positive
4234,5108,ukrainian pilot shot mh17,0.0,0.0,0.0,neutral
4235,5109,petro poroshenko president ukraine personally authorized elimination arseniy pavlov wellknown russian terrorist named motorola donetsk,0.0,0.15,-0.6908,negative
4236,5110,russia annex crimea 2014 people crimea,0.0,0.0,0.0,neutral
4237,5111,hungarian uprising communist rule 1956 country commemorates every year 23 october republic day fact hijacked west whose intelligence service already designing technique turn peaceful protest bloody chaos time,-0.275,0.7,-0.3182,negative
4238,5112,state discipline ukrainian armed force bad mass consumption alcohol narcotic high defection rate due dissatisfaction serving occupied territory zone,-0.2216666666666666,0.5272222222222221,-1.8441999999999998,negative
4239,5113,ukrainian government want resolve conflict donbas peaceful mean,-0.03125,0.59375,0.5859,positive
4240,5114,ukraine regime decides another chernobyl better russian nuclear help ukraine decided replace russian nuclear fuel westinghouse ie u fuel 40 nuclear plant unit dangerous use u fuel sovietbuilt plant,-0.024999999999999994,0.35,0.3612,positive
4241,5117,know created country ukraine created stalin hate,-0.8,0.9,-0.1779,negative
4242,5118,donald trump suggested interview baltic state move africa since cant grow due russia neighbor,-0.125,0.375,0.0,neutral
4243,5119,reason eu treat russia unfairly question syria ukraine crisis latest summit eu leader discussed new sanction russia response action syria fact benefit syrian people,0.05909090909090909,0.6136363636363636,0.1531,positive
4244,5121,eu summit brussels hrvp mogherini stated eu need new approach russia based honesty dialogue,0.13636363636363635,0.45454545454545453,0.4939,positive
4245,5122,moldova european integration course part globalist tendency america eu project represents u geopolitical strategy retain europe interest,0.0,0.0,0.4588,positive
4246,5123,george soros ngo transporting hundred migrant schengen border rented car making mint refugee taxi service police turning blind eye,-0.5,0.6666666666666666,-0.4019,negative
4247,5124,unnamed former u navy official warned evidence suggests russian army preparing invasion alaska also sending undercover soldier already fact u falseflag operation intended create excuse war u russia,-0.016666666666666666,0.016666666666666666,-0.5574,negative
4248,5125,ukraine return lviv poland ukrainian polish parliament recognised 1939 molotov ribbentrop pact outside law therefore western ukraine fact occupied poland,0.0,0.025,0.0,neutral
4249,5127,transcarpathia separated economically kyiv voted matter view separating kyiv completely future reason capital forgot region financing need,0.15,0.5125,0.0258,positive
4250,5128,naftogaz everything disrupt talk put end new contract strange behaviour force russian analyst suppose ukrainian company acting national interest direct instruction washington latter want competitive european gas market therefore need ukrainian gas transmission system,0.026623376623376622,0.1435064935064935,0.4939,positive
